state,maxpreps_city,maxpreps_slug,maxpreps_name,maxpreps_nickname,massey_name,conference,p_source,years_found,weight_sum,raw_p,prestige_final
oh,new-matamoras,frontier-cougars,Frontier,Cougars,,Ohio Valley A,maxpreps,0,,0.2139,44
oh,toronto,toronto-red-knights,Toronto,Red Knights,,Ohio Valley AA,maxpreps,0,,0.3642,58
oh,lisbon,david-anderson-blue-devils,David Anderson,Blue Devils,,Ohio Valley AA,maxpreps,0,,0.1749,41
oh,bridgeport,bridgeport-bulldogs,Bridgeport,Bulldogs,,Ohio Valley AA,maxpreps,0,,0.2036,43
oh,caldwell,caldwell-redskins,Caldwell,Redskins,,Ohio Valley AA,maxpreps,0,,0.3785,59
oh,hannibal,river-pilots,River,Pilots,,Ohio Valley AA,maxpreps,0,,0.1941,42
oh,steubenville,catholic-central-crusaders,Catholic Central,Crusaders,,Ohio Valley AA,maxpreps,0,,0.2267,45
oh,shadyside,shadyside-tigers,Shadyside,Tigers,,Ohio Valley AA,od_fallback,0,,0.0179,27
oh,woodsfield,monroe-central-seminoles,Monroe Central,Seminoles,,Ohio Valley AAA,maxpreps,0,,0.5806,77
oh,martins-ferry,martins-ferry-purple-riders,Martins Ferry,Purple Riders,,Ohio Valley AAA,maxpreps,0,,0.3959,60
oh,columbiana,columbiana-clippers,Columbiana,Clippers,,Ohio Valley AAA,maxpreps,0,,0.2340,46
oh,hanoverton,united-golden-eagles,United,Golden Eagles,,Ohio Valley AAA,od_fallback,0,,0.3146,53
oh,barnesville,barnesville-shamrocks,Barnesville,Shamrocks,,Ohio Valley AAA,maxpreps,0,,0.1476,38
oh,east-palestine,east-palestine-bulldogs,East Palestine,Bulldogs,,Ohio Valley AAA,maxpreps,0,,0.1358,37
oh,sarahsville,shenandoah-zeps,Shenandoah,Zeps,,Ohio Valley AAA,maxpreps,0,,0.2656,49
oh,bellaire,bellaire-big-reds,Bellaire,Big Reds,,Ohio Valley AAA,maxpreps,0,,0.3052,52
oh,beverly,fort-frye-cadets,Fort Frye,Cadets,,Ohio Valley AAA,maxpreps,0,,0.2539,48
oh,lisbon,beaver-local-beavers,Beaver Local,Beavers,,Ohio Valley AAAA,maxpreps,0,,0.3863,60
oh,cambridge,cambridge-bobcats,Cambridge,Bobcats,,Ohio Valley AAAA,maxpreps,0,,0.5243,72
oh,st-clairsville,st-clairsville-red-devils,St. Clairsville,Red Devils,,Ohio Valley AAAA,maxpreps,0,,0.4554,66
oh,east-liverpool,east-liverpool-potters,East Liverpool,Potters,,Ohio Valley AAAA,maxpreps,0,,0.3354,55
oh,richmond,edison-wildcats,Edison,Wildcats,,Ohio Valley AAAA,maxpreps,0,,0.1213,36
oh,belmont,union-local-jets,Union Local,Jets,,Ohio Valley AAAA,maxpreps,0,,0.3177,53
oh,rayland,buckeye-local-panthers,Buckeye Local,Panthers,,Ohio Valley AAAA,od_fallback,0,,0.2150,44
oh,wintersville,indian-creek-redskins,Indian Creek,Redskins,,Ohio Valley AAAA,maxpreps,0,,0.1594,39
oh,cadiz,harrison-central-huskies,Harrison Central,Huskies,,Ohio Valley AAAA,maxpreps,0,,0.1645,40
oh,steubenville,steubenville-big-red,Steubenville,Big Red,,Ohio Valley AAAAA,maxpreps,0,,0.6236,81
oh,centerville,spring-valley-academy-stallions,Spring Valley Academy,Stallions,,Ohio Valley Christian,maxpreps,0,,0.2546,48
oh,springboro,chess-christian-royals,CHESS Christian,Royals,,Ohio Valley Christian,maxpreps,0,,0.3007,52
oh,dayton,temple-christian-tigers,Temple Christian,Tigers,,Ohio Valley Christian,maxpreps,0,,0.3096,53
oh,germantown,germantown-christian-cardinals,Germantown Christian,Cardinals,,Ohio Valley Christian,maxpreps,0,,0.0545,30
oh,cincinnati,mars-hill-academy,Mars Hill Academy,Academy,,Ohio Valley Christian,od_fallback,0,,0.2118,44
oh,norwood,immaculate-conception-academy,Immaculate Conception Academy,Academy,,Ohio Valley Christian,maxpreps,0,,0.1861,42
oh,dayton,dominion-academy-sabers,Dominion Academy,Sabers,,Ohio Valley Christian,od_fallback,0,,0.3449,56
oh,dayton,east-dayton-christian,East Dayton Christian,Christian,,Ohio Valley Christian,od_fallback,0,,0.4115,62
oh,sidney,christian-academy-eagles,Christian Academy,Eagles,,Ohio Valley Christian,maxpreps,0,,0.4898,69
oh,mason,royalmont-academy-classical-prep-cristeros,Royalmont Academy Classical Prep,Cristeros,,Ohio Valley Christian,od_fallback,0,,0.4680,67
oh,hartville,lake-center-christian-tiger,Lake Center Christian,Tiger,,Portage Trail,maxpreps,0,,0.3491,56
oh,louisville,aquinas-knights,Aquinas,Knights,,Portage Trail,maxpreps,0,,0.1888,42
oh,warren,john-f-kennedy-catholic-eagles,John F. Kennedy Catholic,Eagles,,Portage Trail,maxpreps,0,,0.2254,45
oh,mogadore,mogadore-wildcats,Mogadore,Wildcats,,Portage Trail,maxpreps,0,,0.2072,44
oh,akron,manchester-panthers,Manchester,Panthers,,Principals,maxpreps,0,,0.3754,59
oh,orrville,orrville-red-riders,Orrville,Red Riders,,Principals,maxpreps,0,,0.3623,57
oh,wooster,triway-titans,Triway,Titans,,Principals,maxpreps,0,,0.3508,56
oh,canal-fulton,northwest-indians,Northwest,Indians,,Principals,maxpreps,0,,0.4348,64
oh,canton,canton-south-wildcats,Canton South,Wildcats,,Principals,maxpreps,0,,0.2407,47
oh,massillon,tuslaw-mustangs,Tuslaw,Mustangs,,Principals,maxpreps,0,,0.1757,41
oh,navarre,fairless-falcons,Fairless,Falcons,,Principals,od_fallback,0,,0.1819,41
oh,kalida,kalida-wildcats,Kalida,Wildcats,,Putnam County,maxpreps,0,,0.4292,63
oh,miller-city,miller-city-wildcats,Miller City,Wildcats,,Putnam County,maxpreps,0,,0.4238,63
oh,columbus-grove,columbus-grove-bulldogs,Columbus Grove,Bulldogs,,Putnam County,maxpreps,0,,0.4717,67
oh,ottoville,ottoville-big-green,Ottoville,Big Green,,Putnam County,maxpreps,0,,0.2869,51
oh,fort-jennings,fort-jennings-musketeers,Fort Jennings,Musketeers,,Putnam County,maxpreps,0,,0.3405,55
oh,continental,continental-pirates,Continental,Pirates,,Putnam County,od_fallback,0,,0.2496,47
oh,pandora,pandora-gilboa-rockets,Pandora-Gilboa,Rockets,,Putnam County,maxpreps,0,,0.1946,42
oh,castalia,margaretta-polar-bears,Margaretta,Polar Bears,,Sandusky Bay - Bay,maxpreps,0,,0.4362,64
oh,willard,willard-crimson-flashes,Willard,Crimson Flashes,,Sandusky Bay - Bay,maxpreps,0,,0.3597,57
oh,port-clinton,port-clinton-redskins,Port Clinton,Redskins,,Sandusky Bay - Bay,maxpreps,0,,0.2852,51
oh,huron,huron-tigers,Huron,Tigers,,Sandusky Bay - Bay,maxpreps,0,,0.2729,49
oh,vermilion,vermilion-sailors,Vermilion,Sailors,,Sandusky Bay - Bay,maxpreps,0,,0.1835,41
oh,milan,edison-chargers,Edison,Chargers,,Sandusky Bay - Bay,maxpreps,0,,0.2075,44
oh,sandusky,perkins-pirates,Perkins,Pirates,,Sandusky Bay - Lake,maxpreps,0,,0.5363,73
oh,sandusky,sandusky-streaky-bear,Sandusky,Streaky Bear,,Sandusky Bay - Lake,maxpreps,0,,0.4670,67
oh,bellevue,bellevue-redmen,Bellevue,Redmen,,Sandusky Bay - Lake,maxpreps,0,,0.4064,61
oh,tiffin,columbian-tornadoes,Columbian,Tornadoes,,Sandusky Bay - Lake,maxpreps,0,,0.2681,49
oh,clyde,clyde-fliers,Clyde,Fliers,,Sandusky Bay - Lake,maxpreps,0,,0.3183,53
oh,norwalk,norwalk-truckers,Norwalk,Truckers,,Sandusky Bay - Lake,maxpreps,0,,0.3058,52
oh,gibsonburg,gibsonburg-golden-bears,Gibsonburg,Golden Bears,,Sandusky Bay - River,maxpreps,0,,0.3507,56
oh,sandusky,st-mary-central-catholic-panthers,St. Mary Central Catholic,Panthers,,Sandusky Bay - River,maxpreps,0,,0.2689,49
oh,old-fort,old-fort-stockaders,Old Fort,Stockaders,,Sandusky Bay - River,maxpreps,0,,0.3827,59
oh,tiffin,calvert-senecas,Calvert,Senecas,,Sandusky Bay - River,maxpreps,0,,0.3409,55
oh,kansas,lakota-raiders,Lakota,Raiders,,Sandusky Bay - River,maxpreps,0,,0.2184,45
oh,bascom,hopewell-loudon-chieftains,Hopewell-Loudon,Chieftains,,Sandusky Bay - River,maxpreps,0,,0.2202,45
oh,elmore,woodmore-wildcats,Woodmore,Wildcats,,Sandusky Bay - River,maxpreps,0,,0.1230,36
oh,new-riegel,new-riegel-blue-jackets,New Riegel,Blue Jackets,,Sandusky Bay - River,maxpreps,0,,0.1762,41
oh,northwood,northwood-rangers,Northwood,Rangers,,Sandusky Bay - River,od_fallback,0,,0.0834,32
oh,lakeside,danbury-lakers,Danbury,Lakers,,Sandusky Bay - River,od_fallback,0,,0.0318,28
oh,fremont,st-joseph-central-catholic-crimson-streaks,St. Joseph Central Catholic,Crimson Streaks,,Sandusky Bay - River,od_fallback,0,,0.0000,25
oh,chillicothe,unioto-shermans,Unioto,Shermans,,Scioto Valley,maxpreps,0,,0.5398,73
oh,chillicothe,zane-trace-pioneers,Zane Trace,Pioneers,,Scioto Valley,maxpreps,0,,0.4445,65
oh,frankfort,adena-warriors,Adena,Warriors,,Scioto Valley,maxpreps,0,,0.2163,44
oh,chillicothe,huntington-huntsmen,Huntington,Huntsmen,,Scioto Valley,maxpreps,0,,0.2435,47
oh,chillicothe,southeastern-panthers,Southeastern,Panthers,,Scioto Valley,maxpreps,0,,0.2208,45
oh,piketon,piketon-redstreaks,Piketon,Redstreaks,,Scioto Valley,maxpreps,0,,0.1896,42
oh,williamsport,westfall-mustangs,Westfall,Mustangs,,Scioto Valley,maxpreps,0,,0.1961,43
oh,bainbridge,paint-valley-bearcats,Paint Valley,Bearcats,,Scioto Valley,maxpreps,0,,0.2318,46
oh,cleveland,rhodes-rams,Rhodes,Rams,,Senate,maxpreps,0,,0.3057,52
oh,cleveland,glenville-tarblooders,Glenville,Tarblooders,,Senate,maxpreps,0,,0.4902,69
oh,cleveland,garrett-morgan-falcons,Garrett Morgan,Falcons,,Senate,maxpreps,0,,0.3285,54
oh,cleveland,john-hay-hornets,John Hay,Hornets,,Senate,maxpreps,0,,0.2522,48
oh,cleveland,john-adams-rebels,John Adams,Rebels,,Senate,maxpreps,0,,0.1816,41
oh,cleveland,east-tech-scarabs,East Tech,Scarabs,,Senate,maxpreps,0,,0.1827,41
oh,cleveland,john-marshall-lawyers,John Marshall,Lawyers,,Senate,maxpreps,0,,0.1806,41
oh,cleveland,john-f-kennedy-fighting-eagles,John F. Kennedy,Fighting Eagles,,Senate,maxpreps,0,,0.2007,43
oh,cleveland,max-s-hayes-lakers,Max S. Hayes,Lakers,,Senate,od_fallback,0,,0.1727,40
oh,cleveland,collinwood-railroaders,Collinwood,Railroaders,,Senate,maxpreps,0,,0.0964,34
oh,cleveland,bard-early-college-raptors,Bard Early College,Raptors,,Senate,od_fallback,0,,0.1034,34
oh,cleveland,lincoln-west-wolverines,Lincoln West,Wolverines,,Senate,od_fallback,0,,0.0687,31
oh,botkins,botkins-trojans,Botkins,Trojans,,Shelby County,maxpreps,0,,0.4736,67
oh,jackson-center,jackson-center-tigers,Jackson Center,Tigers,,Shelby County,maxpreps,0,,0.3982,61
oh,anna,anna-rockets,Anna,Rockets,,Shelby County,maxpreps,0,,0.4131,62
oh,russia,russia-raiders,Russia,Raiders,,Shelby County,maxpreps,0,,0.4338,64
oh,fort-loramie,fort-loramie-redskins,Fort Loramie,Redskins,,Shelby County,maxpreps,0,,0.3409,55
oh,sidney,fairlawn-jets,Fairlawn,Jets,,Shelby County,maxpreps,0,,0.2167,44
oh,houston,houston-wildcats,Houston,Wildcats,,Shelby County,maxpreps,0,,0.2456,47
oh,goshen,goshen-warriors,Goshen,Warriors,,Southern Buckeye - American,maxpreps,0,,0.4549,66
oh,batavia,batavia-bulldogs,Batavia,Bulldogs,,Southern Buckeye - American,maxpreps,0,,0.4005,61
oh,wilmington,wilmington-hurricane,Wilmington,Hurricane,,Southern Buckeye - American,maxpreps,0,,0.2614,48
oh,mt-orab,western-brown-broncos,Western Brown,Broncos,,Southern Buckeye - American,maxpreps,0,,0.1566,39
oh,clarksville,clinton-massie-falcons,Clinton-Massie,Falcons,,Southern Buckeye - American,maxpreps,0,,0.1281,36
oh,new-richmond,new-richmond-lions,New Richmond,Lions,,Southern Buckeye - American,maxpreps,0,,0.2363,46
oh,williamsburg,williamsburg-wildcats,Williamsburg,Wildcats,,Southern Buckeye - National,maxpreps,0,,0.4114,62
oh,sabina,east-clinton-astros,East Clinton,Astros,,Southern Buckeye - National,maxpreps,0,,0.2563,48
oh,batavia,clermont-northeastern-rockets,Clermont Northeastern,Rockets,,Southern Buckeye - National,maxpreps,0,,0.2097,44
oh,georgetown,georgetown-g-men,Georgetown,G Men,,Southern Buckeye - National,maxpreps,0,,0.1351,37
oh,bethel,bethel-tate-tigers,Bethel-Tate,Tigers,,Southern Buckeye - National,maxpreps,0,,0.1926,42
oh,felicity,felicity-franklin-cardinals,Felicity-Franklin,Cardinals,,Southern Buckeye - National,maxpreps,0,,0.1374,37
oh,blanchester,blanchester-wildcats,Blanchester,Wildcats,,Southern Buckeye - National,od_fallback,0,,0.1481,38
oh,sardinia,eastern-warriors,Eastern,Warriors,,Southern Hills,maxpreps,0,,0.4608,66
oh,fayetteville,fayetteville-perry-rockets,Fayetteville-Perry,Rockets,,Southern Hills,maxpreps,0,,0.3452,56
oh,leesburg,fairfield-lions,Fairfield,Lions,,Southern Hills,maxpreps,0,,0.3914,60
oh,peebles,peebles-indians,Peebles,Indians,,Southern Hills,maxpreps,0,,0.3670,58
oh,seaman,north-adams-green-devils,North Adams,Green Devils,,Southern Hills,maxpreps,0,,0.3717,58
oh,lynchburg,lynchburg-clay-mustangs,Lynchburg-Clay,Mustangs,,Southern Hills,maxpreps,0,,0.2067,43
oh,mowrystown,whiteoak-wildcats,Whiteoak,Wildcats,,Southern Hills,maxpreps,0,,0.1676,40
oh,manchester,manchester-greyhounds,Manchester,Greyhounds,,Southern Hills,maxpreps,0,,0.2169,44
oh,west-union,west-union-dragons,West Union,Dragons,,Southern Hills,maxpreps,0,,0.1507,38
oh,ripley,ripley-union-lewis-huntington-blue-jays,Ripley-Union-Lewis-Huntington,Blue Jays,,Southern Hills,od_fallback,0,,0.2179,44
oh,mason,liberty-bible-academy-patriots,Liberty Bible Academy,Patriots,,Southern Ohio Christian,maxpreps,0,,0.1836,41
oh,chillicothe,ross-county-christian-academy-eagles,Ross County Christian Academy,Eagles,,Southern Ohio Christian,maxpreps,0,,0.2144,44
oh,washington-court-house,fayette-christian,Fayette Christian,Christian,,Southern Ohio Christian,od_fallback,0,,0.2285,45
oh,west-union,adams-county-christian-eagles,Adams County Christian,Eagles,,Southern Ohio Christian,maxpreps,0,,0.0714,31
oh,hillsboro,hillsboro-christian-academy-crusaders,Hillsboro Christian Academy,Crusaders,,Southern Ohio Christian,od_fallback,0,,0.0925,33
oh,wilmington,wilmington-christian-academy-blazers,Wilmington Christian Academy,Blazers,,Southern Ohio Christian,od_fallback,0,,0.0245,27
oh,portsmouth,notre-dame-titans,Notre Dame,Titans,,Southern Ohio I,maxpreps,0,,0.3384,55
oh,franklin-furnace,green-bobcats,Green,Bobcats,,Southern Ohio I,maxpreps,0,,0.1576,39
oh,ironton,st-joseph-central-flyers,St. Joseph Central,Flyers,,Southern Ohio I,maxpreps,0,,0.1357,37
oh,portsmouth,clay-panthers,Clay,Panthers,,Southern Ohio I,maxpreps,0,,0.4534,66
oh,new-boston,glenwood-tigers,Glenwood,Tigers,,Southern Ohio I,od_fallback,0,,0.5207,72
oh,sciotoville,east-tartans,East,Tartans,,Southern Ohio I,maxpreps,0,,0.2559,48
oh,beaver,eastern-eagles,Eastern,Eagles,,Southern Ohio II,maxpreps,0,,0.4201,63
oh,mcdermott,northwest-mohawks,Northwest,Mohawks,,Southern Ohio II,maxpreps,0,,0.2623,48
oh,willow-wood,symmes-valley-vikings,Symmes Valley,Vikings,,Southern Ohio II,maxpreps,0,,0.2761,50
oh,latham,western-indians,Western,Indians,,Southern Ohio II,maxpreps,0,,0.2454,47
oh,oak-hill,oak-hill-oaks,Oak Hill,Oaks,,Southern Ohio II,maxpreps,0,,0.1882,42
oh,crown-city,south-gallia-rebels,South Gallia,Rebels,,Southern Ohio II,maxpreps,0,,0.1033,34
oh,wheelersburg,wheelersburg-pirates,Wheelersburg,Pirates,,Southern Ohio III,maxpreps,0,,0.4800,68
oh,west-portsmouth,portsmouth-west-senators,Portsmouth West,Senators,,Southern Ohio III,maxpreps,0,,0.4458,65
oh,lucasville,valley-indians,Valley,Indians,,Southern Ohio III,maxpreps,0,,0.3849,59
oh,waverly,waverly-tigers,Waverly,Tigers,,Southern Ohio III,maxpreps,0,,0.3612,57
oh,south-webster,south-webster-jeeps,South Webster,Jeeps,,Southern Ohio III,maxpreps,0,,0.3754,59
oh,minford,minford-falcons,Minford,Falcons,,Southern Ohio III,maxpreps,0,,0.4111,62
oh,cincinnati,northwest-knights,Northwest,Knights,,Southwest Ohio,maxpreps,0,,0.4396,64
oh,cincinnati,mt-healthy-fighting-owls,Mt. Healthy,Fighting Owls,,Southwest Ohio,maxpreps,0,,0.2473,47
oh,harrison,harrison-wildcats,Harrison,Wildcats,,Southwest Ohio,maxpreps,0,,0.2715,49
oh,olmsted-falls,olmsted-falls-bulldogs,Olmsted Falls,Bulldogs,,Southwestern,maxpreps,0,,0.5289,72
oh,berea,berea-midpark-titans,Berea-Midpark,Titans,,Southwestern,maxpreps,0,,0.4336,64
oh,elyria,elyria-pioneers,Elyria,Pioneers,,Southwestern,maxpreps,0,,0.4502,65
oh,avon,avon-eagles,Avon,Eagles,,Southwestern,maxpreps,0,,0.4667,67
oh,amherst,steele-comets,Steele,Comets,,Southwestern,maxpreps,0,,0.3988,61
oh,north-ridgeville,north-ridgeville-rangers,North Ridgeville,Rangers,,Southwestern,maxpreps,0,,0.4011,61
oh,avon-lake,avon-lake-shoremen,Avon Lake,Shoremen,,Southwestern,maxpreps,0,,0.3277,54
oh,grafton,midview-middies,Midview,Middies,,Southwestern,maxpreps,0,,0.1746,41
oh,waynesville,waynesville-spartans,Waynesville,Spartans,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.5069,70
oh,dayton,oakwood-lumberjacks-and-jills,Oakwood,Lumberjacks And Jills,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.4110,62
oh,germantown,valley-view-spartans,Valley View,Spartans,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.4014,61
oh,brookville,brookville-blue-devils,Brookville,Blue Devils,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.3524,57
oh,miamisburg,dayton-christian-warriors,Dayton Christian,Warriors,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.3463,56
oh,carlisle,carlisle-indians,Carlisle,Indians,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.3046,52
oh,eaton,eaton-eagles,Eaton,Eagles,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.1064,35
oh,middletown,madison-mohawks,Madison,Mohawks,,Southwestern Buckeye - Buckeye,maxpreps,0,,0.0983,34
oh,monroe,monroe-hornets,Monroe,Hornets,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.4603,66
oh,trenton,edgewood-cougars,Edgewood,Cougars,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.3775,59
oh,bellbrook,bellbrook-golden-eagles,Bellbrook,Golden Eagles,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.4512,65
oh,hamilton,ross-rams,Ross,Rams,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.3571,57
oh,franklin,franklin-wildcats,Franklin,Wildcats,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.2823,50
oh,oxford,talawanda-brave,Talawanda,Brave,,Southwestern Buckeye - Southwestern,maxpreps,0,,0.1201,36
oh,youngstown,ursuline-fighting-irish,Ursuline,Fighting Irish,,Steel Valley,maxpreps,0,,0.5504,74
oh,youngstown,chaney-cowboys,Chaney,Cowboys,,Steel Valley,maxpreps,0,,0.5032,70
oh,youngstown,east,East,East,,Steel Valley,maxpreps,0,,0.2559,48
oh,youngstown,cardinal-mooney-cardinals,Cardinal Mooney,Cardinals,,Steel Valley,maxpreps,0,,0.2615,48
oh,medina,highland-hornets,Highland,Hornets,,Suburban - American,maxpreps,0,,0.5209,72
oh,tallmadge,tallmadge-blue-devils,Tallmadge,Blue Devils,,Suburban - American,maxpreps,0,,0.4246,63
oh,copley,copley-indians,Copley,Indians,,Suburban - American,maxpreps,0,,0.3809,59
oh,aurora,aurora-greenmen,Aurora,Greenmen,,Suburban - American,maxpreps,0,,0.2817,50
oh,richfield,revere-minutemen,Revere,Minutemen,,Suburban - American,maxpreps,0,,0.2940,51
oh,cuyahoga-falls,cuyahoga-falls-black-tigers,Cuyahoga Falls,Black Tigers,,Suburban - American,maxpreps,0,,0.3065,52
oh,barberton,barberton-magics,Barberton,Magics,,Suburban - American,maxpreps,0,,0.2506,47
oh,kent,roosevelt-rough-riders,Roosevelt,Rough Riders,,Suburban - American,maxpreps,0,,0.2791,50
oh,broadview-heights,brecksville-broadview-heights-bees,Brecksville-Broadview Heights,Bees,,Suburban - National,maxpreps,0,,0.5924,78
oh,north-royalton,north-royalton-bears,North Royalton,Bears,,Suburban - National,maxpreps,0,,0.6976,87
oh,stow,stow-munroe-falls-bulldogs,Stow-Munroe Falls,Bulldogs,,Suburban - National,maxpreps,0,,0.3944,60
oh,hudson,hudson-explorers,Hudson,Explorers,,Suburban - National,maxpreps,0,,0.4784,68
oh,solon,solon-comets,Solon,Comets,,Suburban - National,maxpreps,0,,0.4694,67
oh,macedonia,nordonia-knights,Nordonia,Knights,,Suburban - National,maxpreps,0,,0.5281,72
oh,wadsworth,wadsworth-grizzlies,Wadsworth,Grizzlies,,Suburban - National,maxpreps,0,,0.3062,52
oh,twinsburg,twinsburg-tigers,Twinsburg,Tigers,,Suburban - National,maxpreps,0,,0.3624,57
oh,dayton,northridge-polar-bears,Northridge,Polar Bears,,Three Rivers,maxpreps,0,,0.5876,78
oh,troy,troy-christian-eagles,Troy Christian,Eagles,,Three Rivers,maxpreps,0,,0.2897,51
oh,sidney,lehman-catholic-cavaliers,Lehman Catholic,Cavaliers,,Three Rivers,maxpreps,0,,0.4238,63
oh,casstown,miami-east-vikings,Miami East,Vikings,,Three Rivers,maxpreps,0,,0.2565,48
oh,tipp-city,bethel-bees,Bethel,Bees,,Three Rivers,maxpreps,0,,0.2439,47
oh,west-milton,milton-union-bulldogs,Milton-Union,Bulldogs,,Three Rivers,maxpreps,0,,0.1622,40
oh,covington,covington-buccaneers,Covington,Buccaneers,,Three Rivers,maxpreps,0,,0.1414,38
oh,de-graff,riverside-pirates,Riverside,Pirates,,Three Rivers,maxpreps,0,,0.1811,41
oh,toledo,maumee-valley-country-day-hawks,Maumee Valley Country Day,Hawks,,Toledo Area,maxpreps,0,,0.4440,65
oh,oregon,cardinal-stritch-cardinals,Cardinal Stritch,Cardinals,,Toledo Area,maxpreps,0,,0.2300,46
oh,toledo,ottawa-hills-green-bears,Ottawa Hills,Green Bears,,Toledo Area,maxpreps,0,,0.2988,52
oh,toledo,toledo-christian-eagles,Toledo Christian,Eagles,,Toledo Area,maxpreps,0,,0.2194,45
oh,toledo,emmanuel-christian-warriors,Emmanuel Christian,Warriors,,Toledo Area,maxpreps,0,,0.2997,52
oh,lima,lima-senior-spartans,Lima Senior,Spartans,,Toledo City,maxpreps,0,,0.5787,77
oh,toledo,rogers-rams,Rogers,Rams,,Toledo City,maxpreps,0,,0.4311,64
oh,toledo,start-spartans,Start,Spartans,,Toledo City,maxpreps,0,,0.3998,61
oh,toledo,woodward-polar-bears,Woodward,Polar Bears,,Toledo City,maxpreps,0,,0.1972,43
oh,toledo,bowsher-blueracers,Bowsher,Blueracers,,Toledo City,maxpreps,0,,0.2120,44
oh,toledo,scott-bulldogs,Scott,Bulldogs,,Toledo City,maxpreps,0,,0.2117,44
oh,toledo,waite-indians,Waite,Indians,,Toledo City,od_fallback,0,,0.2098,44
oh,pomeroy,meigs-marauders,Meigs,Marauders,,Tri-Valley I,maxpreps,0,,0.4011,61
oh,wellston,wellston-golden-rockets,Wellston,Golden Rockets,,Tri-Valley I,maxpreps,0,,0.3075,53
oh,nelsonville,nelsonville-york-buckeyes,Nelsonville-York,Buckeyes,,Tri-Valley I,maxpreps,0,,0.2114,44
oh,mcarthur,vinton-county-vikings,Vinton County,Vikings,,Tri-Valley I,maxpreps,0,,0.1872,42
oh,bidwell,river-valley-raiders,River Valley,Raiders,,Tri-Valley I,maxpreps,0,,0.2354,46
oh,the-plains,athens-bulldogs,Athens,Bulldogs,,Tri-Valley I,maxpreps,0,,0.1765,41
oh,albany,alexander-spartans,Alexander,Spartans,,Tri-Valley I,maxpreps,0,,0.1717,40
oh,racine,southern-tornadoes,Southern,Tornadoes,,Tri-Valley II,maxpreps,0,,0.3396,55
oh,waterford,waterford-wildcats,Waterford,Wildcats,,Tri-Valley II,maxpreps,0,,0.1870,42
oh,belpre,belpre-golden-eagles,Belpre,Golden Eagles,,Tri-Valley II,maxpreps,0,,0.2089,44
oh,reedsville,eastern-eagles,Eastern,Eagles,,Tri-Valley II,maxpreps,0,,0.4201,63
oh,glouster,trimble-tomcats,Trimble,Tomcats,,Tri-Valley II,od_fallback,0,,0.3698,58
oh,stewart,federal-hocking-lancers,Federal Hocking,Lancers,,Tri-Valley II,od_fallback,0,,0.3598,57
oh,marietta,marietta-tigers,Marietta,Tigers,,Twin State,maxpreps,0,,0.5427,74
oh,vincent,warren-warriors,Warren,Warriors,,Twin State,maxpreps,0,,0.3921,60
oh,beverly,fort-frye-cadets,Fort Frye,Cadets,,Twin State,maxpreps,0,,0.2539,48
oh,new-albany,cornerstone-academy-wolves,Cornerstone Academy,Wolves,,United,maxpreps,0,,0.3657,58
oh,columbus,kipp-columbus-jaguars,KIPP Columbus,Jaguars,,United,maxpreps,0,,0.2782,50
oh,westerville,oakstone-academy,Oakstone Academy,Academy,,United,maxpreps,0,,0.2734,49
oh,columbus,horizon-science-academy-hawks,Horizon Science Academy,Hawks,,United,maxpreps,0,,0.2531,48
oh,columbus,columbus-torah-academy-lions,Columbus Torah Academy,Lions,,United,maxpreps,0,,0.0803,32
oh,zanesville,foxfire-phoenix,Foxfire,Phoenix,,United,od_fallback,0,,0.0000,25
oh,perrysville,mohican-young-star-academy-gladiators,Mohican Young Star Academy,Gladiators,,United,od_fallback,0,,0.0000,25
oh,columbus,patriot-prep-academy-eagles,Patriot Prep Academy,Eagles,,United,maxpreps,0,,0.4801,68
oh,columbus,ohio-school-for-the-deaf-spartans,Ohio School for the Deaf,Spartans,,United,od_fallback,0,,0.0000,25
oh,new-albany,marburn-academy-panthers,Marburn Academy,Panthers,,United,od_fallback,0,,0.0000,25
oh,columbus,cristo-rey-cougar,Cristo Rey,Cougar,,United,od_fallback,0,,0.0000,25
oh,smithville,smithville-smithies,Smithville,Smithies,,Wayne County,maxpreps,0,,0.3703,58
oh,creston,norwayne-bobcats,Norwayne,Bobcats,,Wayne County,maxpreps,0,,0.3979,61
oh,jeromesville,hillsdale-falcons,Hillsdale,Falcons,,Wayne County,maxpreps,0,,0.4057,61
oh,doylestown,chippewa-chipps,Chippewa,Chipps,,Wayne County,maxpreps,0,,0.2398,46
oh,apple-creek,waynedale-bears,Waynedale,Bears,,Wayne County,maxpreps,0,,0.2294,46
oh,dalton,dalton-bulldogs,Dalton,Bulldogs,,Wayne County,maxpreps,0,,0.2210,45
